algo,arch,m,k,n,meta_block_sz,block_sz,nn_row,mm_col,density,bm,bn,bk,wm,wn,wk,mm,mn,mk,nstage,spmm_time,gemm_time,speedup,error
2,sm_86,3072,768,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,3,0.543964,0.696558,1.28052,0
2,sm_86,3072,768,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,4,0.570362,0.696672,1.22146,0
2,sm_86,768,3072,8192,32,4,2,4,0.5,128,64,32,32,64,32,16,8,32,2,0.422789,0.727415,1.72052,0
2,sm_86,768,3072,8192,32,4,2,4,0.5,128,64,32,32,64,32,16,8,32,3,0.432683,0.727596,1.68159,0
2,sm_86,768,3072,8192,32,4,2,4,0.5,128,64,32,32,64,32,16,8,32,4,0.477327,0.727497,1.52411,0
2,sm_86,768,3072,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,2,0.549655,0.727412,1.3234,0
2,sm_86,768,3072,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,3,0.548344,0.727485,1.32669,0
2,sm_86,768,3072,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,4,0.556901,0.727452,1.30625,0
2,sm_86,1024,1024,8192,32,4,2,4,0.5,128,64,32,32,64,32,16,8,32,2,0.185196,0.382631,2.06608,0
2,sm_86,1024,1024,8192,32,4,2,4,0.5,128,64,32,32,64,32,16,8,32,3,0.19471,0.382496,1.96444,0
2,sm_86,1024,1024,8192,32,4,2,4,0.5,128,64,32,32,64,32,16,8,32,4,0.221204,0.382468,1.72902,0
2,sm_86,1024,1024,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,2,0.239843,0.382264,1.59381,0
2,sm_86,1024,1024,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,3,0.245142,0.382442,1.56009,0
2,sm_86,1024,1024,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,4,0.254775,0.382445,1.50111,0
